"YEAR","GEOID","ilf_f","ilf_m","nilf_f","nilf_m","NAME"
2024,25025110607,2131.330461,1738.204997,754.087216,632.706974,"Census Tract 1106.07"
2024,25025120103,682.09071,631.838586,213.775634,151.525973,"Census Tract 1201.03"
2024,25025120104,944.914523,920.530555,394.053568,135.882045,"Census Tract 1201.04"
2024,25025120105,835.527011,770.679002,653.134096,391.793175,"Census Tract 1201.05"
2024,25025120201,1960.73981,1902.75262,727.65796,384.25026,"Census Tract 1202.01"
2024,25025120301,2035.874118,2055.658231,837.069607,551.976812,"Census Tract 1203.01"
2024,25025120400,2420.454419,2198.408974,904.716803,629.851968,"Census Tract 1204"
2024,25025120500,889.306837,888.882677,460.533758,285.344511,"Census Tract 1205"
2024,25025120600,1247.932841,944.316272,167.994008,222.668949,"Census Tract 1206"
2024,25025120700,938.402571,736.392445,213.79152,304.053299,"Census Tract 1207"
2024,25025130101,2471.5851,2235.50641,755.07053,491.22929,"Census Tract 1301.01"
2024,25025130200,1574.723731,1704.807568,894.301586,471.106499,"Census Tract 1302"
2024,25025130300,1579.397142,1499.637882,741.722017,563.204314,"Census Tract 1303"
2024,25025130402,1719.90832,1555.3284,807.27451,825.52501,"Census Tract 1304.02"
2024,25025130404,1038.349648,1098.208837,595.780508,302.941299,"Census Tract 1304.04"
2024,25025130406,2296.045413,1544.93715,931.485266,787.70823,"Census Tract 1304.06"
2024,25025140102,1652.256074,1687.131095,878.946343,576.995937,"Census Tract 1401.02"
2024,25025140105,1332.089028,933.311362,549.977393,687.882684,"Census Tract 1401.05"
2024,25025140106,738.984473,663.64128,535.822051,271.929809,"Census Tract 1401.06"
2024,25025140107,926.581478,811.226598,543.67924,433.352613,"Census Tract 1401.07"
2024,25025140201,784.773608,851.036468,357.459107,223.03805,"Census Tract 1402.01"
2024,25025140202,2196.258105,1806.119422,778.699475,822.987048,"Census Tract 1402.02"
2024,25025140300,2410.0436871,1951.8886797,1183.1422338,1155.9075423,"Census Tract 1403"
2024,25025140400,2712.216056,2341.670919,1474.007741,1171.169985,"Census Tract 1404"
2024,25025980101,0,0,0,0,"Census Tract 9801.01"
2024,25025980300,0,34.2201414,25.2095536,53.4679884,"Census Tract 9803"
2024,25025980700,0,0,0,3.597074,"Census Tract 9807"
2024,25025980900,0,42.64071,0,8.53019,"Census Tract 9809"
2024,25025981000,4.736349,5.744669,0,0,"Census Tract 9810"
2024,25025981100,0,3.9406569,0,85.7012193,"Census Tract 9811"
2024,25025981201,0,0,0,0,"Census Tract 9812.01"
2024,25025981202,0,1.45705419,0,0,"Census Tract 9812.02"
2024,25025981300,40.46058,38.17171,0,0,"Census Tract 9813"
2024,25025981501,0,0,0,0,"Census Tract 9815.01"
2024,25025981600,0,0,0,0,"Census Tract 9816"
2024,25025981700,0,0,0,0,"Census Tract 9817"
2024,25025981800,4.970744,10.474788,1.912036,5.236609,"Census Tract 9818"
2024,25025981900,0,0,0,0,"Census Tract 9819"
2024,25025990101,0,0,0,0,"Census Tract 9901.01"
