"YEAR","GEOID","male","female","NAME","landarea_sqmiles","occ_hu"
2010,25025040600,1177,1267,"Census Tract 406",0.554860848,1238
2010,25025040801,1766,2134,"Census Tract 408.01",0.366971569,1876
2010,25025050101,2694,2421,"Census Tract 501.01",0.115741844,1713
2010,25025050200,2736,2495,"Census Tract 502",0.093927458,1695
2010,25025050300,1107,1144,"Census Tract 503",0.137194452,973
2010,25025050400,1317,1055,"Census Tract 504",0.050958149,967
2010,25025050500,1205,966,"Census Tract 505",0.105113224,849
2010,25025050600,1201,862,"Census Tract 506",0.0663532,746
2010,25025050700,2526,1978,"Census Tract 507",0.103450282,1455
2010,25025050901,2239,1926,"Census Tract 509.01",0.237799161,1324
2010,25025051000,1981,2108,"Census Tract 510",0.402789494,1670
2010,25025051101,3006,3087,"Census Tract 511.01",0.447645684,2190
2010,25025051200,1302,1152,"Census Tract 512",0.1657969,1069
2010,25025060101,1542,1674,"Census Tract 601.01",0.114140678,1575
2010,25025060200,866,1050,"Census Tract 602",0.065786016,927
2010,25025060301,1419,1657,"Census Tract 603.01",0.105220174,1540
2010,25025060400,2193,2711,"Census Tract 604",0.154162484,2378
2010,25025060501,1765,1806,"Census Tract 605.01",0.158974475,1831
2010,25025060601,618,594,"Census Tract 606.01",0.054182488,704
2010,25025060602,34,32,"Census Tract 606.02",0.166839762,39
2010,25025060603,358,344,"Census Tract 606.03",0.153757463,408
2010,25025060604,192,185,"Census Tract 606.04",0.160740892,219
2010,25025060700,770,1123,"Census Tract 607",0.049508721,617
2010,25025060800,1963,2001,"Census Tract 608",0.13243806,2002
2010,25025061000,1402,1696,"Census Tract 610",0.06161341,1239
2010,25025061101,983,1249,"Census Tract 611.01",0.063815737,982
2010,25025061201,809,729,"Census Tract 612.01",0.216994432,832
2010,25025061202,,,"Census Tract 612.02",0.147031563,0
2010,25025061203,613,552,"Census Tract 612.03",0.136182865,630
2010,25025061204,282,255,"Census Tract 612.04",0.159165209,290
2010,25025070102,1504,1333,"Census Tract 701.02",0.053658934,1382
2010,25025070104,845,749,"Census Tract 701.04",0.294131852,777
2010,25025070201,1184,1441,"Census Tract 702.01",0.05561068,771
2010,25025070202,1949,2115,"Census Tract 702.02",0.068935452,1478
2010,25025070301,1121,990,"Census Tract 703.01",0.055340408,1322
2010,25025070302,954,844,"Census Tract 703.02",0.074635092,1126
2010,25025070402,765,958,"Census Tract 704.02",0.095440593,666
2010,25025070501,1057,1026,"Census Tract 705.01",0.04743767,1108
2010,25025070502,1714,1663,"Census Tract 705.02",0.06734278,1795
2010,25025070600,1218,1022,"Census Tract 706",0.051365487,1210
2010,25025070700,1132,1229,"Census Tract 707",0.062817663,1238
2010,25025070801,579,505,"Census Tract 708.01",0.023642966,598
2010,25025070802,1402,1220,"Census Tract 708.02",0.050175134,1446
2010,25025070901,595,577,"Census Tract 709.01",0.02227462,608
2010,25025070902,1095,1062,"Census Tract 709.02",0.042808305,1120
2010,25025071101,2032,1721,"Census Tract 711.01",0.138622644,2088
2010,25025071201,1668,1463,"Census Tract 712.01",0.15918104,1304
2010,25025080100,2226,1124,"Census Tract 801",0.396397187,681
2010,25025080300,756,1013,"Census Tract 803",0.103797002,693
2010,25025080401,1186,1524,"Census Tract 804.01",0.170003869,1225
2010,25025080500,1362,1734,"Census Tract 805",0.09423827,1269
2010,25025080601,2048,2223,"Census Tract 806.01",0.216860069,882
2010,25025080801,1916,1969,"Census Tract 808.01",0.140884817,927
2010,25025080900,2123,1885,"Census Tract 809",0.099032115,1686
2010,25025081001,2304,2586,"Census Tract 810.01",0.216102536,2234
2010,25025081101,491,492,"Census Tract 811.01",0.045476271,405
2010,25025081102,1552,1556,"Census Tract 811.02",0.145509548,1277
2010,25025081200,1449,1816,"Census Tract 812",0.103962253,1125
2010,25025081301,908,1107,"Census Tract 813.01",0.090988835,847
2010,25025081302,1238,1507,"Census Tract 813.02",0.133082078,1154
2010,25025081400,1531,1472,"Census Tract 814",0.239568667,1300
2010,25025081500,955,1179,"Census Tract 815",0.129843453,839
2010,25025081700,1700,2120,"Census Tract 817",0.244740506,1473
2010,25025081800,1327,1571,"Census Tract 818",0.144372091,1139
2010,25025081900,1327,1788,"Census Tract 819",0.16732934,1256
2010,25025082000,1261,1554,"Census Tract 820",0.151412278,1158
2010,25025082100,2122,2903,"Census Tract 821",0.14308058,2035
2010,25025090100,2040,2531,"Census Tract 901",0.172573765,1681
2010,25025090200,1012,1221,"Census Tract 902",0.105664964,772
2010,25025090300,1386,1793,"Census Tract 903",0.146870944,1123
2010,25025090400,1726,1933,"Census Tract 904",0.164147086,1148
2010,25025090600,1093,1255,"Census Tract 906",0.116473508,720
2010,25025090700,2209,2066,"Census Tract 907",0.414312713,1832
2010,25025090901,1799,1931,"Census Tract 909.01",0.452978913,1540
2010,25025091001,1366,1376,"Census Tract 910.01",0.458021022,1236
2010,25025091100,2502,2359,"Census Tract 911",0.162951327,1792
2010,25025091200,1642,1592,"Census Tract 912",0.124947292,1160
2010,25025091300,1206,1293,"Census Tract 913",0.101374983,790
2010,25025091400,1304,1437,"Census Tract 914",0.125490924,879
2010,25025091500,2094,2276,"Census Tract 915",0.156049751,1470
2010,25025091600,1508,1630,"Census Tract 916",0.12091098,1043
2010,25025091700,1450,1619,"Census Tract 917",0.1115314,917
2010,25025091800,1589,1863,"Census Tract 918",0.166821615,1042
2010,25025091900,1743,2117,"Census Tract 919",0.186094677,1244
2010,25025092000,2421,2524,"Census Tract 920",0.189089285,1532
2010,25025092101,3116,3335,"Census Tract 921.01",0.504290732,2252
2010,25025092200,1625,1724,"Census Tract 922",0.224914546,1134
2010,25025092300,1294,1599,"Census Tract 923",0.132423002,956
2010,25025092400,2342,2935,"Census Tract 924",0.229532328,1873
2010,25025100100,2330,3180,"Census Tract 1001",0.400228864,1895
2010,25025100200,1217,1570,"Census Tract 1002",0.135383247,905
2010,25025100300,1476,1827,"Census Tract 1003",0.189914771,1121
2010,25025100400,2171,2694,"Census Tract 1004",0.241796477,1695
2010,25025100500,2820,3169,"Census Tract 1005",0.331165999,2174
2010,25025100601,2534,2620,"Census Tract 1006.01",0.213354647,2028
2010,25025100603,938,966,"Census Tract 1006.03",0.336872589,754
2010,25025100700,2092,2230,"Census Tract 1007",0.467614116,1873
2010,25025100800,2648,2898,"Census Tract 1008",0.67442742,2524
2010,25025100900,1887,2185,"Census Tract 1009",0.36810362,1610
2010,25025101001,2471,3021,"Census Tract 1010.01",0.502755976,2129
2010,25025101002,2175,2804,"Census Tract 1010.02",0.449781988,1968
2010,25025101101,1584,1756,"Census Tract 1011.01",0.226860501,1086
2010,25025101102,1992,2404,"Census Tract 1011.02",0.216677443,1511
2010,25025110104,1025,1215,"Census Tract 1101.04",0.1165793,899
2010,25025110105,874,1034,"Census Tract 1101.05",0.134392123,764
2010,25025110106,599,709,"Census Tract 1101.06",0.082110029,524
2010,25025110201,943,1108,"Census Tract 1102.01",0.13444386,815
2010,25025110301,1105,1300,"Census Tract 1103.01",0.315804925,898
2010,25025110401,1663,1903,"Census Tract 1104.01",0.201915985,1285
2010,25025110403,1953,2356,"Census Tract 1104.03",0.364042598,1675
2010,25025110501,1547,1706,"Census Tract 1105.01",0.250131264,1300
2010,25025110502,1811,1995,"Census Tract 1105.02",0.264209707,1580
2010,25025110601,1301,1668,"Census Tract 1106.01",0.543044192,1235
2010,25025110607,2220,2717,"Census Tract 1106.07",0.433989637,2032
2010,25025120103,696,812,"Census Tract 1201.03",0.131346549,660
2010,25025120104,958,1281,"Census Tract 1201.04",0.156680256,1058
2010,25025120105,1075,1391,"Census Tract 1201.05",0.710337624,903
2010,25025120201,1577,1862,"Census Tract 1202.01",0.275355704,1659
2010,25025120301,2312,2483,"Census Tract 1203.01",0.253905799,1784
2010,25025120400,2631,3120,"Census Tract 1204",0.386042699,2710
2010,25025120500,1099,1232,"Census Tract 1205",0.082512348,852
2010,25025120600,1046,1289,"Census Tract 1206",0.099342155,1054
2010,25025120700,979,1035,"Census Tract 1207",0.119922558,983
2010,25025130101,2746,3160,"Census Tract 1301.01",1.030221718,2668
2010,25025130200,2123,2383,"Census Tract 1302",0.522263401,1829
2010,25025130300,2079,2340,"Census Tract 1303",0.556938464,1756
2010,25025130402,2193,2444,"Census Tract 1304.02",0.719645389,2102
2010,25025130404,1264,1637,"Census Tract 1304.04",0.618358051,1258
2010,25025130406,2244,2863,"Census Tract 1304.06",0.406296846,2112
2010,25025140102,2138,2263,"Census Tract 1401.02",0.806045785,1548
2010,25025140105,1714,1961,"Census Tract 1401.05",0.389679009,1274
2010,25025140106,832,1069,"Census Tract 1401.06",0.107659568,791
2010,25025140107,1202,1329,"Census Tract 1401.07",0.24222505,977
2010,25025140201,999,1073,"Census Tract 1402.01",0.510556784,861
2010,25025140202,2629,2971,"Census Tract 1402.02",0.594056395,1952
2010,25025140300,3015,3367,"Census Tract 1403",0.598025525,2353
2010,25025140400,3532,4118,"Census Tract 1404",0.723753129,2743
2010,25025980101,,,"Census Tract 9801.01",1.262676067,0
2010,25025980300,,,"Census Tract 9803",0.803593264,0
2010,25025980700,,,"Census Tract 9807",1.1154279,0
2010,25025980900,,,"Census Tract 9809",0.647580965,0
2010,25025981000,,,"Census Tract 9810",0.437910891,0
2010,25025981100,,,"Census Tract 9811",0.965124122,0
2010,25025981201,,,"Census Tract 9812.01",0.308712614,0
2010,25025981202,,,"Census Tract 9812.02",0.655004165,0
2010,25025981300,,,"Census Tract 9813",2.697552924,0
2010,25025981501,,,"Census Tract 9815.01",0.346621668,0
2010,25025981502,,,"Census Tract 9815.02",0.483474806,0
2010,25025981600,,,"Census Tract 9816",0.226634631,0
2010,25025981700,,,"Census Tract 9817",0.121145344,0
2010,25025981800,,,"Census Tract 9818",0.276000881,0
2010,25025981900,,,"Census Tract 9819",0.090295395,0
2020,25025000101,967,909,"Census Tract 1.01",0.096496196,697
2020,25025000102,2184,2179,"Census Tract 1.02",0.412138958,1606
2020,25025000201,2107,2320,"Census Tract 2.01",0.231362838,1544
2020,25025000202,2134,2083,"Census Tract 2.02",0.232292958,1539
2020,25025000301,1587,1602,"Census Tract 3.01",0.220630743,1290
2020,25025000302,1597,1526,"Census Tract 3.02",0.227792165,1323
2020,25025000401,2931,3223,"Census Tract 4.01",0.166426247,2957
2020,25025000402,2026,1811,"Census Tract 4.02",0.311495638,1510
2020,25025000502,3173,3438,"Census Tract 5.02",0.327300344,2024
2020,25025000503,1170,1334,"Census Tract 5.03",0.054033839,1412
2020,25025000505,1036,1292,"Census Tract 5.05",0.055747746,1049
2020,25025000506,1470,1541,"Census Tract 5.06",0.072937014,1569
2020,25025000601,2062,1829,"Census Tract 6.01",0.191223272,1542
2020,25025000603,966,971,"Census Tract 6.03",0.120651905,866
2020,25025000604,1321,1305,"Census Tract 6.04",0.11083603,1293
2020,25025000701,2158,2365,"Census Tract 7.01",0.088973381,2304
2020,25025000703,1162,1316,"Census Tract 7.03",0.06872657,1315
2020,25025000704,2526,2810,"Census Tract 7.04",0.092579189,2645
2020,25025000804,2323,1993,"Census Tract 8.04",0.234594127,1444
2020,25025000805,3205,2915,"Census Tract 8.05",0.14281108,1805
2020,25025000806,1573,1717,"Census Tract 8.06",0.547177415,788
2020,25025000807,1320,2372,"Census Tract 8.07",0.084399615,40
2020,25025010103,2028,2932,"Census Tract 101.03",0.111237962,366
2020,25025010104,2377,2953,"Census Tract 101.04",0.108757642,1963
2020,25025010204,1753,2244,"Census Tract 102.04",0.097842148,1165
2020,25025010205,3055,3055,"Census Tract 102.05",0.07056905,2963
2020,25025010206,1116,1124,"Census Tract 102.06",0.070378701,1291
2020,25025010300,1946,3548,"Census Tract 103",0.195834104,317
2020,25025010403,1691,1655,"Census Tract 104.03",0.034191277,2039
2020,25025010404,2813,3145,"Census Tract 104.04",0.05286086,1670
2020,25025010405,3235,3603,"Census Tract 104.05",0.140886361,912
2020,25025010408,704,807,"Census Tract 104.08",0.016749498,903
2020,25025010500,2129,2194,"Census Tract 105",0.07462042,1654
2020,25025010600,1810,1937,"Census Tract 106",0.131150409,2155
2020,25025010701,1288,1306,"Census Tract 107.01",0.078000744,1403
2020,25025010702,1118,1244,"Census Tract 107.02",0.115898602,1342
2020,25025010801,1461,1559,"Census Tract 108.01",0.050980543,1629
2020,25025010802,1549,1571,"Census Tract 108.02",0.060551243,1823
2020,25025020101,1957,2366,"Census Tract 201.01",0.084701161,2400
2020,25025020200,1622,2183,"Census Tract 202",0.041813705,2339
2020,25025020301,1065,1094,"Census Tract 203.01",0.101462628,1335
2020,25025020302,660,670,"Census Tract 203.02",0.02964724,744
2020,25025020304,952,1028,"Census Tract 203.04",0.056005663,1049
2020,25025020305,2265,2325,"Census Tract 203.05",0.114970798,2188
2020,25025030100,983,1183,"Census Tract 301",0.029862685,1291
2020,25025030200,809,1027,"Census Tract 302",0.022494698,1088
2020,25025030301,684,717,"Census Tract 303.01",0.059533092,783
2020,25025030302,1011,823,"Census Tract 303.02",0.184320537,868
2020,25025030400,2080,2358,"Census Tract 304",0.063772494,2421
2020,25025030500,1304,1439,"Census Tract 305",0.073834316,1514
2020,25025040100,1173,1247,"Census Tract 401",0.101973827,1201
2020,25025040200,740,889,"Census Tract 402",0.054554691,639
2020,25025040300,2116,2440,"Census Tract 403",0.10795648,2021
2020,25025040401,1444,1569,"Census Tract 404.01",0.167337834,1256
2020,25025040600,1977,2044,"Census Tract 406",0.554860848,1805
2020,25025040801,1826,2226,"Census Tract 408.01",0.366971569,2010
2020,25025050101,2550,2546,"Census Tract 501.01",0.115741844,1759
2020,25025050200,2738,2593,"Census Tract 502",0.093927458,1850
2020,25025050300,1977,2056,"Census Tract 503",0.137194452,1700
2020,25025050400,1263,1168,"Census Tract 504",0.050958149,1033
2020,25025050500,1114,1055,"Census Tract 505",0.105113224,921
2020,25025050600,1072,999,"Census Tract 506",0.0663532,833
2020,25025050700,2397,2170,"Census Tract 507",0.103450282,1536
2020,25025050901,2258,2006,"Census Tract 509.01",0.237799161,1412
2020,25025051000,2212,2312,"Census Tract 510",0.402789494,1749
2020,25025051101,3358,3272,"Census Tract 511.01",0.447645684,2264
2020,25025051200,1752,1718,"Census Tract 512",0.1657969,1607
2020,25025060101,1831,2031,"Census Tract 601.01",0.114140678,1770
2020,25025060200,1176,1233,"Census Tract 602",0.065786016,1043
2020,25025060301,1840,2022,"Census Tract 603.01",0.105220174,1704
2020,25025060400,2667,3032,"Census Tract 604",0.154162484,2506
2020,25025060501,2402,2526,"Census Tract 605.01",0.158974475,2291
2020,25025060601,1188,1125,"Census Tract 606.01",0.054182488,1087
2020,25025060602,194,147,"Census Tract 606.02",0.166839762,214
2020,25025060603,859,826,"Census Tract 606.03",0.153757463,910
2020,25025060604,1617,1615,"Census Tract 606.04",0.160740892,1888
2020,25025060700,763,1052,"Census Tract 607",0.049508721,590
2020,25025060800,2469,2565,"Census Tract 608",0.13243806,2381
2020,25025061000,1326,1442,"Census Tract 610",0.06161341,1036
2020,25025061101,1269,1575,"Census Tract 611.01",0.063815737,1214
2020,25025061201,1168,980,"Census Tract 612.01",0.216994432,976
2020,25025061202,0,0,"Census Tract 612.02",0.147031563,0
2020,25025061203,1370,1359,"Census Tract 612.03",0.136182865,1363
2020,25025061204,509,458,"Census Tract 612.04",0.159165209,611
2020,25025070102,1995,1879,"Census Tract 701.02",0.053658934,1223
2020,25025070103,357,417,"Census Tract 701.03",0.041543048,348
2020,25025070104,1562,1431,"Census Tract 701.04",0.294131852,1492
2020,25025070201,1969,2391,"Census Tract 702.01",0.05561068,1018
2020,25025070202,2837,2877,"Census Tract 702.02",0.068935452,2589
2020,25025070301,1145,1104,"Census Tract 703.01",0.055340408,1283
2020,25025070302,1124,1066,"Census Tract 703.02",0.074635092,1182
2020,25025070402,2377,2479,"Census Tract 704.02",0.095440593,2009
2020,25025070501,1107,1084,"Census Tract 705.01",0.04743767,1191
2020,25025070502,1749,1813,"Census Tract 705.02",0.06734278,1735
2020,25025070600,1206,1084,"Census Tract 706",0.051365487,1151
2020,25025070700,1270,1324,"Census Tract 707",0.062817663,1271
2020,25025070801,530,539,"Census Tract 708.01",0.023642966,549
2020,25025070802,1350,1342,"Census Tract 708.02",0.050175134,1461
2020,25025070901,556,627,"Census Tract 709.01",0.02227462,547
2020,25025070902,1171,1159,"Census Tract 709.02",0.042808305,1192
2020,25025071101,2111,2081,"Census Tract 711.01",0.138622644,2132
2020,25025071201,1871,1808,"Census Tract 712.01",0.15918104,1545
2020,25025080100,1660,1227,"Census Tract 801",0.396397187,749
2020,25025080300,1068,1207,"Census Tract 803",0.103797002,833
2020,25025080401,1730,2156,"Census Tract 804.01",0.170003869,1392
2020,25025080500,1621,1871,"Census Tract 805",0.09423827,1378
2020,25025080601,2634,3015,"Census Tract 806.01",0.216860069,1005
2020,25025080801,2292,2576,"Census Tract 808.01",0.140884817,1042
2020,25025080900,2500,2297,"Census Tract 809",0.099032115,1809
2020,25025081001,2988,3235,"Census Tract 810.01",0.216102536,2510
2020,25025081101,854,929,"Census Tract 811.01",0.045476271,808
2020,25025081102,1657,1580,"Census Tract 811.02",0.145509548,1307
2020,25025081200,1705,1989,"Census Tract 812",0.103962253,1290
2020,25025081301,1273,1350,"Census Tract 813.01",0.090988835,1060
2020,25025081302,1494,1750,"Census Tract 813.02",0.133082078,1265
2020,25025081400,1922,1923,"Census Tract 814",0.239568667,1558
2020,25025081500,1180,1325,"Census Tract 815",0.129843453,955
2020,25025081700,1963,2349,"Census Tract 817",0.244740506,1570
2020,25025081800,1744,1901,"Census Tract 818",0.144372091,1380
2020,25025081900,1720,2044,"Census Tract 819",0.16732934,1391
2020,25025082000,1570,1733,"Census Tract 820",0.151412278,1253
2020,25025082100,2377,2982,"Census Tract 821",0.14308058,2072
2020,25025090100,2462,2869,"Census Tract 901",0.172573765,1825
2020,25025090200,1162,1330,"Census Tract 902",0.105664964,811
2020,25025090300,1713,2151,"Census Tract 903",0.146870944,1238
2020,25025090400,2044,2203,"Census Tract 904",0.164147086,1348
2020,25025090600,1166,1352,"Census Tract 906",0.116473508,772
2020,25025090700,2815,2435,"Census Tract 907",0.414312713,2111
2020,25025090901,2021,2190,"Census Tract 909.01",0.452978913,1610
2020,25025091001,2435,2151,"Census Tract 910.01",0.458021022,1558
2020,25025091100,2488,2433,"Census Tract 911",0.162951327,1911
2020,25025091200,1564,1591,"Census Tract 912",0.124947292,1204
2020,25025091300,1334,1332,"Census Tract 913",0.101374983,881
2020,25025091400,1456,1519,"Census Tract 914",0.125490924,996
2020,25025091500,2280,2413,"Census Tract 915",0.156049751,1632
2020,25025091600,1636,1582,"Census Tract 916",0.12091098,1162
2020,25025091700,1601,1654,"Census Tract 917",0.1115314,965
2020,25025091800,1836,1970,"Census Tract 918",0.166821615,1215
2020,25025091900,2044,2326,"Census Tract 919",0.186094677,1382
2020,25025092000,2544,2733,"Census Tract 920",0.189089285,1604
2020,25025092101,3481,3559,"Census Tract 921.01",0.504290732,2449
2020,25025092200,1839,1835,"Census Tract 922",0.224914546,1219
2020,25025092300,1519,1825,"Census Tract 923",0.132423002,1085
2020,25025092400,2803,3415,"Census Tract 924",0.229532328,2059
2020,25025100100,2613,3232,"Census Tract 1001",0.400228864,1892
2020,25025100200,1358,1645,"Census Tract 1002",0.135383247,964
2020,25025100300,1819,2031,"Census Tract 1003",0.189914771,1238
2020,25025100400,2506,2773,"Census Tract 1004",0.241796477,1922
2020,25025100500,3169,3555,"Census Tract 1005",0.331165999,2372
2020,25025100601,2667,2756,"Census Tract 1006.01",0.213354647,2099
2020,25025100603,1090,1121,"Census Tract 1006.03",0.336872589,883
2020,25025100700,2287,2212,"Census Tract 1007",0.467614116,1948
2020,25025100800,2927,2974,"Census Tract 1008",0.67442742,2588
2020,25025100900,2086,2209,"Census Tract 1009",0.36810362,1669
2020,25025101001,2780,3102,"Census Tract 1010.01",0.502755976,2161
2020,25025101002,2642,3274,"Census Tract 1010.02",0.449781988,2213
2020,25025101101,1695,1943,"Census Tract 1011.01",0.226860501,1233
2020,25025101102,2268,2637,"Census Tract 1011.02",0.216677443,1544
2020,25025110104,1011,1194,"Census Tract 1101.04",0.1165793,750
2020,25025110105,1220,1291,"Census Tract 1101.05",0.134392123,981
2020,25025110106,675,760,"Census Tract 1101.06",0.082110029,582
2020,25025110201,984,1168,"Census Tract 1102.01",0.13444386,809
2020,25025110301,1209,1334,"Census Tract 1103.01",0.315804925,960
2020,25025110401,1824,1916,"Census Tract 1104.01",0.201915985,1368
2020,25025110403,2173,2400,"Census Tract 1104.03",0.364042598,1726
2020,25025110501,1628,1741,"Census Tract 1105.01",0.250131264,1319
2020,25025110502,2006,2092,"Census Tract 1105.02",0.264209707,1672
2020,25025110601,1414,1425,"Census Tract 1106.01",0.543044192,1116
2020,25025110607,2662,2875,"Census Tract 1106.07",0.433989637,2156
2020,25025120103,805,876,"Census Tract 1201.03",0.131346549,694
2020,25025120104,1110,1323,"Census Tract 1201.04",0.156680256,1088
2020,25025120105,1304,1434,"Census Tract 1201.05",0.710337624,902
2020,25025120201,2356,2624,"Census Tract 1202.01",0.275355704,2126
2020,25025120301,2643,2808,"Census Tract 1203.01",0.253905799,1975
2020,25025120400,2904,3242,"Census Tract 1204",0.386042699,2826
2020,25025120500,1193,1337,"Census Tract 1205",0.082512348,929
2020,25025120600,1196,1404,"Census Tract 1206",0.099342155,1115
2020,25025120700,1067,1123,"Census Tract 1207",0.119922558,1016
2020,25025130101,3010,3264,"Census Tract 1301.01",1.030221718,2759
2020,25025130200,2342,2490,"Census Tract 1302",0.522263401,1903
2020,25025130300,2217,2380,"Census Tract 1303",0.556938464,1746
2020,25025130402,2478,2462,"Census Tract 1304.02",0.719645389,2122
2020,25025130404,1582,1644,"Census Tract 1304.04",0.618358051,1266
2020,25025130406,2676,3376,"Census Tract 1304.06",0.406296846,2411
2020,25025140102,2424,2612,"Census Tract 1401.02",0.806045785,1756
2020,25025140105,1751,1924,"Census Tract 1401.05",0.389679009,1287
2020,25025140106,1067,1291,"Census Tract 1401.06",0.107659568,922
2020,25025140107,1378,1503,"Census Tract 1401.07",0.24222505,1053
2020,25025140201,1191,1181,"Census Tract 1402.01",0.510556784,910
2020,25025140202,2879,3047,"Census Tract 1402.02",0.594056395,2115
2020,25025140300,3447,3645,"Census Tract 1403",0.598025525,2517
2020,25025140400,3858,4256,"Census Tract 1404",0.723753129,2831
2020,25025980101,0,0,"Census Tract 9801.01",1.262676067,0
2020,25025980300,81,25,"Census Tract 9803",0.803593264,8
2020,25025980700,4,3,"Census Tract 9807",1.1154279,2
2020,25025980900,61,73,"Census Tract 9809",0.647580965,67
2020,25025981000,6,5,"Census Tract 9810",0.437910891,4
2020,25025981100,89,7,"Census Tract 9811",0.965124122,2
2020,25025981201,0,0,"Census Tract 9812.01",0.308712614,0
2020,25025981202,2,4,"Census Tract 9812.02",0.655004165,1
2020,25025981300,41,40,"Census Tract 9813",2.697552924,30
2020,25025981501,5,7,"Census Tract 9815.01",0.346621668,1
2020,25025981600,1,1,"Census Tract 9816",0.226634631,1
2020,25025981700,1,3,"Census Tract 9817",0.121145344,2
2020,25025981800,12,7,"Census Tract 9818",0.276000881,4
2020,25025981900,0,0,"Census Tract 9819",0.090295395,0
2020,25025990101,0,0,"Census Tract 9901.01",,0
2024,25025000101,988,927,"Census Tract 1.01",0.096496196,697
2024,25025000102,2438,2498,"Census Tract 1.02",0.412138958,1606
2024,25025000201,2114,2351,"Census Tract 2.01",0.231362838,1544
2024,25025000202,2113,2128,"Census Tract 2.02",0.232292958,1539
2024,25025000301,1555,1617,"Census Tract 3.01",0.220630743,1290
2024,25025000302,1578,1552,"Census Tract 3.02",0.227792165,1323
2024,25025000401,2668,3267,"Census Tract 4.01",0.166426247,2957
2024,25025000402,2076,1845,"Census Tract 4.02",0.311495638,1510
2024,25025000502,3078,3469,"Census Tract 5.02",0.327300344,2024
2024,25025000503,1097,1341,"Census Tract 5.03",0.054033839,1412
2024,25025000505,951,1363,"Census Tract 5.05",0.055747746,1049
2024,25025000506,1392,1559,"Census Tract 5.06",0.072937014,1569
2024,25025000601,1966,1866,"Census Tract 6.01",0.191223272,1542
2024,25025000603,1324,1352,"Census Tract 6.03",0.120651905,866
2024,25025000604,1322,1349,"Census Tract 6.04",0.11083603,1293
2024,25025000701,2167,2380,"Census Tract 7.01",0.088973381,2304
2024,25025000703,1223,1344,"Census Tract 7.03",0.06872657,1315
2024,25025000704,2542,2835,"Census Tract 7.04",0.092579189,2645
2024,25025000804,2655,2297,"Census Tract 8.04",0.234594127,1444
2024,25025000805,3688,3338,"Census Tract 8.05",0.14281108,1805
2024,25025000806,1578,1724,"Census Tract 8.06",0.547177415,788
2024,25025000807,1322,2382,"Census Tract 8.07",0.084399615,40
2024,25025010103,2034,2939,"Census Tract 101.03",0.111237962,366
2024,25025010104,2376,2980,"Census Tract 101.04",0.108757642,1963
2024,25025010204,1944,2489,"Census Tract 102.04",0.097842148,1165
2024,25025010205,3073,3112,"Census Tract 102.05",0.07056905,2963
2024,25025010206,1409,1441,"Census Tract 102.06",0.070378701,1291
2024,25025010300,1968,3584,"Census Tract 103",0.195834104,317
2024,25025010403,1675,1709,"Census Tract 104.03",0.034191277,2039
2024,25025010404,2867,3213,"Census Tract 104.04",0.05286086,1670
2024,25025010405,3231,3672,"Census Tract 104.05",0.140886361,912
2024,25025010408,698,805,"Census Tract 104.08",0.016749498,903
2024,25025010500,2008,2210,"Census Tract 105",0.07462042,1654
2024,25025010600,1767,1984,"Census Tract 106",0.131150409,2155
2024,25025010701,1298,1305,"Census Tract 107.01",0.078000744,1403
2024,25025010702,1127,1269,"Census Tract 107.02",0.115898602,1342
2024,25025010801,1428,1562,"Census Tract 108.01",0.050980543,1629
2024,25025010802,1539,1583,"Census Tract 108.02",0.060551243,1823
2024,25025020101,1912,2328,"Census Tract 201.01",0.084701161,2400
2024,25025020200,1613,2158,"Census Tract 202",0.041813705,2339
2024,25025020301,1104,1124,"Census Tract 203.01",0.101462628,1335
2024,25025020302,625,636,"Census Tract 203.02",0.02964724,744
2024,25025020304,966,1020,"Census Tract 203.04",0.056005663,1049
2024,25025020305,2514,2560,"Census Tract 203.05",0.114970798,2188
2024,25025030100,957,1147,"Census Tract 301",0.029862685,1291
2024,25025030200,777,1002,"Census Tract 302",0.022494698,1088
2024,25025030301,748,797,"Census Tract 303.01",0.059533092,783
2024,25025030302,1324,1066,"Census Tract 303.02",0.184320537,868
2024,25025030400,1933,2261,"Census Tract 304",0.063772494,2421
2024,25025030500,1226,1370,"Census Tract 305",0.073834316,1514
2024,25025040100,1114,1266,"Census Tract 401",0.101973827,1201
2024,25025040200,690,873,"Census Tract 402",0.054554691,639
2024,25025040300,2041,2351,"Census Tract 403",0.10795648,2021
2024,25025040401,1397,1546,"Census Tract 404.01",0.167337834,1256
2024,25025040600,1909,2025,"Census Tract 406",0.554860848,1805
2024,25025040801,1829,2228,"Census Tract 408.01",0.366971569,2010
2024,25025050101,2571,2628,"Census Tract 501.01",0.115741844,1759
2024,25025050200,2731,2666,"Census Tract 502",0.093927458,1850
2024,25025050300,2135,2254,"Census Tract 503",0.137194452,1700
2024,25025050400,1308,1235,"Census Tract 504",0.050958149,1033
2024,25025050500,1155,1087,"Census Tract 505",0.105113224,921
2024,25025050600,1106,1024,"Census Tract 506",0.0663532,833
2024,25025050700,2422,2255,"Census Tract 507",0.103450282,1536
2024,25025050901,2290,2051,"Census Tract 509.01",0.237799161,1412
2024,25025051000,2281,2516,"Census Tract 510",0.402789494,1749
2024,25025051101,3413,3426,"Census Tract 511.01",0.447645684,2264
2024,25025051200,1814,1773,"Census Tract 512",0.1657969,1607
2024,25025060101,1802,2086,"Census Tract 601.01",0.114140678,1770
