"YEAR","GEOID","zero_nine","ten_nineteen","twenty_thirtyfour","thirtyfive_fiftyfour","fiftyfive_sixtyfour","sixtyfive_more","NAME"
2024,25025010403,79.002214,156.79421,1846.058943,535.495013,212.576707,554.324482,"Census Tract 104.03"
2024,25025010404,84.352303,1844.506608,3501.342794,383.940668,96.801763,169.496922,"Census Tract 104.04"
2024,25025010405,77.71061,1887.150409,3932.106726,404.369013,124.518449,477.531449,"Census Tract 104.05"
2024,25025010408,32.856355,51.575204,1059.290774,228.428044,72.207954,59.058819,"Census Tract 104.08"
2024,25025010500,111.071827,686.919893,2083.436639,560.77348,240.701948,535.212925,"Census Tract 105"
2024,25025010600,199.90066,117.00553,1207.55099,861.73084,404.95483,959.86617,"Census Tract 106"
2024,25025010701,78.057805,255.819339,1200.163029,509.827448,215.427283,344.20953,"Census Tract 107.01"
2024,25025010702,90.27226,70.754147,822.895017,505.644394,325.54423,581.291388,"Census Tract 107.02"
2024,25025010801,84.718351,197.035361,1185.667525,525.645555,336.257266,660.66602,"Census Tract 108.01"
2024,25025010802,127.965576,118.955253,1327.052244,644.90392,389.71588,513.649759,"Census Tract 108.02"
2024,25025020101,168.47945,206.89544,1383.03163,982.40618,536.43466,963.34742,"Census Tract 201.01"
2024,25025020200,107.3377483,58.0656477,2343.8727212,620.7561404,195.8389544,444.8716486,"Census Tract 202"
2024,25025020301,112.343646,35.595467,866.168183,446.318297,175.008846,592.626056,"Census Tract 203.01"
2024,25025020302,66.846754,28.385056,621.969472,299.070384,103.716949,140.575009,"Census Tract 203.02"
2024,25025020304,110.885552,72.325777,1020.975574,541.341279,146.777612,93.62621,"Census Tract 203.04"
2024,25025020305,194.40915,424.5167,2056.71929,1236.20493,452.85837,709.55002,"Census Tract 203.05"
2024,25025030100,40.060548,39.694605,1309.83142,370.612157,101.212404,243.114232,"Census Tract 301"
2024,25025030200,32.335486,31.44337,1118.59193,325.710623,89.489687,181.736321,"Census Tract 302"
2024,25025030301,84.535062,61.529583,224.058909,328.686535,225.361706,620.871083,"Census Tract 303.01"
2024,25025030302,71.393459,322.798393,1115.367155,445.267264,227.825763,206.628963,"Census Tract 303.02"
2024,25025030400,128.271799,101.645391,2065.818137,902.490673,310.19768,685.773435,"Census Tract 304"
2024,25025030500,95.882056,63.068989,1172.249248,509.849318,253.66044,501.043523,"Census Tract 305"
2024,25025040100,229.976272,101.085211,625.648626,619.943251,277.31834,526.212743,"Census Tract 401"
2024,25025040200,239.64773,213.632714,288.298226,458.436976,137.866806,224.918097,"Census Tract 402"
2024,25025040300,612.15465,329.16906,1327.50777,1310.19041,373.5547,439.64023,"Census Tract 403"
2024,25025040401,326.416322,216.994815,764.179007,851.57949,343.080406,440.159437,"Census Tract 404.01"
2024,25025040600,356.24129,169.32126,1632.05497,1090.37539,316.19191,369.69434,"Census Tract 406"
2024,25025040801,355.54384,368.59921,861.34918,981.80261,673.76385,816.09735,"Census Tract 408.01"
2024,25025050101,607.14649,713.8014,1464.31336,1354.22657,495.97287,563.8738,"Census Tract 501.01"
2024,25025050200,609.262172,694.501023,1746.892818,1438.160333,446.301075,461.762414,"Census Tract 502"
2024,25025050300,279.42639,494.86471,1716.42664,934.33429,371.0474,593.02517,"Census Tract 503"
2024,25025050400,188.707471,226.512495,977.192235,632.864895,225.510236,291.593383,"Census Tract 504"
2024,25025050500,208.863203,190.538407,915.606009,606.152993,165.136255,156.042375,"Census Tract 505"
2024,25025050600,202.983468,223.994263,771.277001,595.750124,177.428187,158.545934,"Census Tract 506"
2024,25025050700,542.84609,593.30428,1448.578545,1360.468744,410.297378,321.172568,"Census Tract 507"
2024,25025050901,528.63901,591.926157,1269.439226,1292.790202,340.455626,318.010072,"Census Tract 509.01"
2024,25025051000,434.74184,504.75532,1483.35408,1118.4931,552.35199,703.39195,"Census Tract 510"
2024,25025051101,641.28884,755.03462,1881.59828,1775.4448,779.69347,1005.38414,"Census Tract 511.01"
2024,25025051200,305.833962,234.968354,1584.554593,910.70781,259.392509,291.105852,"Census Tract 512"
2024,25025060101,202.60847,158.0531,1864.19343,873.6662,323.05477,465.72338,"Census Tract 601.01"
2024,25025060200,107.092178,97.906499,1232.895336,515.007657,212.402915,244.755928,"Census Tract 602"
2024,25025060301,211.11228,118.062072,1924.195874,767.162967,299.332478,527.751506,"Census Tract 603.01"
2024,25025060400,235.75333,173.20866,3075.50275,1057.86574,440.0316,730.55053,"Census Tract 604"
2024,25025060501,276.944241,118.746436,2777.710336,1126.530265,320.348824,344.055708,"Census Tract 605.01"
2024,25025060601,95.960003,69.302166,1320.31472,573.038338,133.021098,160.363473,"Census Tract 606.01"
2024,25025060602,30.223658,10.135715,193.694645,106.440829,46.322633,25.898549,"Census Tract 606.02"
2024,25025060603,123.198692,74.307139,1171.171457,595.106644,184.239018,123.086808,"Census Tract 606.03"
2024,25025060604,182.561427,118.39285,1516.17907,1245.573946,583.13399,343.080261,"Census Tract 606.04"
2024,25025060700,184.20347,374.172747,231.103803,627.887802,184.683554,192.748378,"Census Tract 607"
2024,25025060800,228.789928,126.137614,3053.285804,962.650178,296.943794,417.312341,"Census Tract 608"
2024,25025061000,200.034461,376.719497,947.925411,855.360187,276.742321,244.422047,"Census Tract 610"
2024,25025061101,329.600302,374.234819,510.024625,808.255455,387.048065,354.923122,"Census Tract 611.01"
2024,25025061201,88.641783,47.608822,1240.559817,485.824387,154.339866,191.304468,"Census Tract 612.01"
2024,25025061202,0,0,0,0,0,0,"Census Tract 612.02"
2024,25025061203,150.607289,62.835447,1126.093237,828.929641,212.219957,356.042633,"Census Tract 612.03"
2024,25025061204,86.604604,29.221426,301.080996,426.41291,183.56276,204.501625,"Census Tract 612.04"
2024,25025070102,120.25726,902.68079,1049.88082,725.89695,324.68431,871.38897,"Census Tract 701.02"
2024,25025070103,66.840225,44.572659,356.019095,184.883946,50.790108,36.880972,"Census Tract 701.03"
2024,25025070104,242.160569,135.546382,1205.514878,1006.48411,496.822204,445.813406,"Census Tract 701.04"
2024,25025070201,66.778822,923.579984,1833.291096,410.980295,267.447313,863.272985,"Census Tract 702.01"
2024,25025070202,277.52589,706.8768,2269.65888,1161.50896,532.6901,648.13442,"Census Tract 702.02"
2024,25025070301,164.196741,78.78339,810.979986,624.017391,290.755832,393.151159,"Census Tract 703.01"
2024,25025070302,117.191496,65.387029,668.927683,500.40584,275.787675,734.520915,"Census Tract 703.02"
2024,25025070402,172.95763,434.53686,2476.05483,1244.40135,545.45074,631.19769,"Census Tract 704.02"
2024,25025070501,148.46221,112.580543,754.617407,658.322081,301.03299,343.981993,"Census Tract 705.01"
2024,25025070502,253.19543,300.54436,846.01064,1074.78029,505.60628,678.93942,"Census Tract 705.02"
2024,25025070600,190.05438,105.343343,793.110502,656.094872,291.500531,369.91809,"Census Tract 706"
2024,25025070700,188.89121,201.48941,717.10557,706.11282,359.94436,486.01251,"Census Tract 707"
2024,25025070801,64.230912,40.096946,618.439833,178.905131,87.758405,96.017825,"Census Tract 708.01"
2024,25025070802,183.803271,109.960066,1090.890836,743.065951,356.136358,327.025976,"Census Tract 708.02"
2024,25025070901,101.281534,120.290023,401.395566,230.348509,111.91308,206.187512,"Census Tract 709.01"
2024,25025070902,170.40144,145.0587,902.94527,605.3186,259.63576,285.32852,"Census Tract 709.02"
2024,25025071101,249.27067,124.53685,1603.38422,1094.68555,576.30005,659.30142,"Census Tract 711.01"
2024,25025071201,265.77872,346.69793,1142.32812,1186.60096,518.65659,609.50299,"Census Tract 712.01"
2024,25025080100,192.49733,250.82416,1040.966,859.74346,331.64359,263.65121,"Census Tract 801"
2024,25025080300,277.108193,329.151141,569.626881,528.298665,263.73584,234.688326,"Census Tract 803"
2024,25025080401,329.45459,554.28773,1298.96124,755.44539,455.80972,569.25684,"Census Tract 804.01"
2024,25025080500,359.39003,515.89245,899.23323,699.89443,367.9871,464.91682,"Census Tract 805"
2024,25025080601,156.887347,1563.096287,3090.225689,384.1405,224.681739,242.158094,"Census Tract 806.01"
2024,25025080801,276.552201,1365.440661,1842.592546,583.974844,266.878233,398.712541,"Census Tract 808.01"
2024,25025080900,149.949961,213.1998,3780.767926,499.701658,200.933649,376.840906,"Census Tract 809"
2024,25025081001,340.26955,478.02003,2862.73702,964.97291,463.49072,784.0774,"Census Tract 810.01"
2024,25025081101,53.520604,53.356408,912.595054,304.531244,80.291166,281.984584,"Census Tract 811.01"
2024,25025081102,113.15112,124.35153,1800.4905,401.12263,221.15153,519.52935,"Census Tract 811.02"
2024,25025081200,384.64408,573.37379,992.66032,822.44677,356.9176,493.77821,"Census Tract 812"
2024,25025081301,281.81972,341.06233,779.28734,528.17138,228.37773,577.46882,"Census Tract 813.01"
2024,25025081302,386.28969,391.22953,848.86309,629.1894,354.71417,580.63021,"Census Tract 813.02"
2024,25025081400,286.4571,288.70435,1847.19541,657.58724,365.03095,526.29449,"Census Tract 814"
2024,25025081500,240.682827,248.303445,830.280347,528.746603,291.248257,297.071251,"Census Tract 815"
2024,25025081700,507.42581,553.5285,1126.23638,915.51242,459.92013,713.02064,"Census Tract 817"
2024,25025081800,376.17217,474.92493,1013.83834,860.57926,447.3798,469.25428,"Census Tract 818"
2024,25025081900,461.9678,496.367248,925.953289,835.126493,449.018613,480.884499,"Census Tract 819"
2024,25025082000,352.49983,450.88349,740.69586,755.13751,416.56255,479.94489,"Census Tract 820"
2024,25025082100,698.16978,751.99768,1087.49149,1171.13396,624.0514,784.85033,"Census Tract 821"
2024,25025090100,589.69871,808.02022,1088.61465,1199.99052,524.84821,720.54645,"Census Tract 901"
2024,25025090200,353.331519,433.530896,505.146517,532.766139,222.925845,264.577493,"Census Tract 902"
2024,25025090300,546.57901,635.776748,781.702331,835.992143,404.357661,350.596288,"Census Tract 903"
2024,25025090400,495.37457,656.42211,990.11948,942.06549,468.1911,576.17139,"Census Tract 904"
2024,25025090600,278.22351,338.39078,676.70255,588.27455,266.15465,352.69018,"Census Tract 906"
2024,25025090700,238.38571,340.52978,2561.20278,1064.07522,472.79057,620.75313,"Census Tract 907"
2024,25025090901,274.51524,659.50579,2065.2327,578.44579,235.32727,304.83982,"Census Tract 909.01"
2024,25025091001,197.1404,900.96982,2215.51368,776.60255,398.52179,515.64481,"Census Tract 910.01"
2024,25025091100,327.24772,331.25971,2140.19718,1138.68167,486.67751,580.10693,"Census Tract 911"
2024,25025091200,323.76377,292.40777,1010.07816,780.76581,324.12279,413.8289,"Census Tract 912"
2024,25025091300,306.82239,346.4057,845.81,624.73168,297.77632,334.94563,"Census Tract 913"
2024,25025091400,298.53088,366.86767,686.80649,763.18622,372.97077,405.95489,"Census Tract 914"
2024,25025091500,508.81476,600.44747,1250.32504,1120.2291,499.67054,601.04933,"Census Tract 915"
2024,25025091600,296.70717,411.37056,774.6301,793.73748,374.90131,433.87838,"Census Tract 916"
2024,25025091700,367.074801,492.011894,812.129862,729.255837,322.734186,350.573834,"Census Tract 917"
2024,25025091800,385.54341,576.81356,793.53438,878.78111,438.68942,486.19392,"Census Tract 918"
2024,25025091900,460.39272,659.81594,959.07775,1020.13139,501.42432,481.81229,"Census Tract 919"
2024,25025092000,493.75712,701.3777,1204.10696,1323.39779,542.07855,726.27753,"Census Tract 920"
2024,25025092101,594.03732,778.73875,1882.46651,1710.75752,789.67781,994.22681,"Census Tract 921.01"
2024,25025092200,306.38289,417.76962,784.60273,949.41308,475.459,573.38825,"Census Tract 922"
2024,25025092300,376.19273,528.33375,697.66645,777.23014,384.46081,401.58866,"Census Tract 923"
2024,25025092400,774.11257,1015.9858,1181.91709,1416.05977,659.23431,690.68191,"Census Tract 924"
2024,25025100100,740.26484,991.70431,1079.10977,1270.71133,600.49145,761.3308,"Census Tract 1001"
2024,25025100200,310.9674,474.29219,587.41411,733.32682,313.47317,371.73763,"Census Tract 1002"
2024,25025100300,422.24696,476.61165,765.74526,933.68664,446.93616,569.52532,"Census Tract 1003"
2024,25025100400,397.31029,588.01545,1179.085,1290.2353,616.35481,926.44755,"Census Tract 1004"
2024,25025100500,691.26494,810.62118,1607.58525,1626.48906,745.30843,876.7814,"Census Tract 1005"
2024,25025100601,470.51065,516.77317,1507.91717,1433.30532,568.16036,682.44832,"Census Tract 1006.01"
2024,25025100603,178.765355,165.444186,862.743416,598.777012,224.336431,264.139211,"Census Tract 1006.03"
2024,25025100700,312.79936,388.69005,1109.23476,1106.3334,512.85421,837.38478,"Census Tract 1007"
2024,25025100800,412.31234,493.65322,1440.37843,1461.71286,737.58841,1163.89617,"Census Tract 1008"
2024,25025100900,330.51937,449.79101,924.27018,1142.47728,535.28245,828.87731,"Census Tract 1009"
2024,25025101001,565.40821,636.6887,977.3408,1526.35062,770.63157,1214.97845,"Census Tract 1010.01"
2024,25025101002,666.46867,714.12241,1061.85779,1430.04697,753.02617,1173.40479,"Census Tract 1010.02"
2024,25025101101,413.73866,505.97978,796.41332,890.91488,455.92599,533.66001,"Census Tract 1011.01"
2024,25025101102,656.96841,773.50713,955.45877,1160.95988,532.99463,654.63656,"Census Tract 1011.02"
2024,25025110104,243.926496,319.513822,555.478843,549.647236,197.110707,235.706797,"Census Tract 1101.04"
2024,25025110105,148.741628,154.107283,1164.585324,706.950853,208.031814,262.045238,"Census Tract 1101.05"
2024,25025110106,118.833184,111.896216,381.726563,419.13311,160.137253,215.08906,"Census Tract 1101.06"
2024,25025110201,214.47317,261.54082,440.09722,505.17371,279.49045,340.91814,"Census Tract 1102.01"
2024,25025110301,220.94376,240.27052,573.21913,618.54323,392.41895,424.09072,"Census Tract 1103.01"
2024,25025110401,355.28367,345.613,908.0754,925.46949,483.8199,557.54079,"Census Tract 1104.01"
2024,25025110403,429.79482,431.11759,881.24719,1092.6048,674.36611,870.67635,"Census Tract 1104.03"
2024,25025110501,344.48219,302.76614,623.13347,917.60944,499.82092,567.14649,"Census Tract 1105.01"
2024,25025110502,396.19878,337.74813,932.24163,1087.69134,486.91751,724.82521,"Census Tract 1105.02"
2024,25025110601,192.59399,209.58304,289.98281,576.38856,379.66373,968.09305,"Census Tract 1106.01"
2024,25025110607,477.87401,338.87428,1050.28677,1363.10675,703.75555,1322.72082,"Census Tract 1106.07"
2024,25025120103,156.901634,119.944662,343.301039,434.566096,248.509838,376.174676,"Census Tract 1201.03"
2024,25025120104,204.286504,141.079613,848.2186,675.420603,252.95107,273.797799,"Census Tract 1201.04"
2024,25025120105,203.02276,270.74399,362.95196,568.62481,355.92181,889.48097,"Census Tract 1201.05"
2024,25025120201,353.830899,315.321848,2134.601741,1294.887669,387.611756,488.877927,"Census Tract 1202.01"
2024,25025120301,458.30597,406.77515,2146.71405,1346.70235,462.48003,659.6278,"Census Tract 1203.01"
2024,25025120400,469.07903,273.3703,1885.10265,1677.94318,674.95056,1173.32335,"Census Tract 1204"
2024,25025120500,212.5116,157.9931,1086.52821,585.44937,209.60751,271.84496,"Census Tract 1205"
2024,25025120600,237.438556,105.242234,1070.435762,698.063239,220.611011,250.979687,"Census Tract 1206"
2024,25025120700,147.693087,79.058835,878.987843,504.764401,176.240275,405.780186,"Census Tract 1207"
2024,25025130101,523.87156,443.75648,1171.24863,1642.64528,780.53103,1392.24485,"Census Tract 1301.01"
2024,25025130200,397.13848,422.35426,781.92386,1206.30006,678.24693,1159.1971,"Census Tract 1302"
2024,25025130300,418.89398,446.15406,727.31371,1117.53382,679.37444,994.45925,"Census Tract 1303"
2024,25025130402,363.99497,407.96033,1121.93015,1236.49669,749.64035,1027.77567,"Census Tract 1304.02"
2024,25025130404,244.90647,249.77677,610.30301,713.76801,472.86881,743.47063,"Census Tract 1304.04"
2024,25025130406,692.71155,754.31182,1267.2239,1296.60552,577.8775,971.13373,"Census Tract 1304.06"
2024,25025140102,423.29399,642.9855,952.42845,1261.08685,686.39302,829.63974,"Census Tract 1401.02"
2024,25025140105,286.27215,397.91314,703.28799,927.75454,537.38136,650.65698,"Census Tract 1401.05"
2024,25025140106,253.691338,337.360684,497.129042,491.804662,263.325805,367.066082,"Census Tract 1401.06"
2024,25025140107,254.90727,318.21134,510.35096,672.51405,423.22286,535.65839,"Census Tract 1401.07"
2024,25025140201,226.553912,260.165018,409.197946,630.851598,330.313673,359.110873,"Census Tract 1402.01"
2024,25025140202,518.62248,723.48869,1017.3912,1498.52932,808.99311,1037.01279,"Census Tract 1402.02"
2024,25025140300,582.91407,771.46204,1258.06087,1704.11751,932.17334,1452.2543,"Census Tract 1403"
2024,25025140400,656.40571,878.30281,1370.83964,1887.08329,1109.77884,1795.88773,"Census Tract 1404"
2024,25025980101,0,0,0,0,0,0,"Census Tract 9801.01"
2024,25025980300,2.8354104,1.880179,11.9219569,51.6603195,27.0097365,17.5963301,"Census Tract 9803"
2024,25025980700,0.823692,1.7880716,2.8793465,0,1,0,"Census Tract 9807"
2024,25025980900,8.9378435,11.3985242,33.6137467,23.1846231,13.5641613,33.0006857,"Census Tract 9809"
2024,25025981000,2.8270368,5.6539807,2,0,0,0,"Census Tract 9810"
2024,25025981100,1.830191,1.9207491,29.8380814,49.9146435,12.0634283,1,"Census Tract 9811"
2024,25025981201,0,0,0,0,0,0,"Census Tract 9812.01"
2024,25025981202,3.9303921,1,1.9141084,0,0,0,"Census Tract 9812.02"
2024,25025981300,2.0489884,12,36.7925762,8.8625788,9.4694623,9.4625079,"Census Tract 9813"
2024,25025981501,0,1.5479337,2,1,7,1,"Census Tract 9815.01"
2024,25025981600,0,1,1,0,0,0,"Census Tract 9816"
2024,25025981700,0,2,1,0,1.011894,0,"Census Tract 9817"
2024,25025981800,2.6664837,1,4.9941248,5.0400406,4.6926193,4.2009089,"Census Tract 9818"
2024,25025981900,0,0,0,0,0,0,"Census Tract 9819"
2024,25025990101,0,0,0,0,0,0,"Census Tract 9901.01"
