"YEAR","GEOID","owner","renter","NAME"
2024,25025070302,538.9979,895.8557,"Census Tract 703.02"
2024,25025070402,361.0626,2255.307,"Census Tract 704.02"
2024,25025070501,584.6703,588.3943,"Census Tract 705.01"
2024,25025070502,536.8069,1204.4747,"Census Tract 705.02"
2024,25025070600,655.7482,502.4503,"Census Tract 706"
2024,25025070700,449.855,758.2912,"Census Tract 707"
2024,25025070801,99.04089,490.06943,"Census Tract 708.01"
2024,25025070802,595.2573,898.1855,"Census Tract 708.02"
2024,25025070901,94.34869,451.73008,"Census Tract 709.01"
2024,25025070902,401.0695,804.2109,"Census Tract 709.02"
2024,25025071101,638.7495,1593.7112,"Census Tract 711.01"
2024,25025071201,482.4828,1864.9669,"Census Tract 712.01"
2024,25025080100,147.902,610.1003,"Census Tract 801"
2024,25025080300,147.5169,621.4915,"Census Tract 803"
2024,25025080401,171.4648,1398.2455,"Census Tract 804.01"
2024,25025080500,57.50905,1316.92706,"Census Tract 805"
2024,25025080601,177.0522,1294.3521,"Census Tract 806.01"
2024,25025080801,3.660297,905.048105,"Census Tract 808.01"
2024,25025080900,142.4791,1831.3315,"Census Tract 809"
2024,25025081001,186.8816,2299.4141,"Census Tract 810.01"
2024,25025081101,84.29983,836.68522,"Census Tract 811.01"
2024,25025081102,305.0999,952.4186,"Census Tract 811.02"
2024,25025081200,178.1175,1110.8425,"Census Tract 812"
2024,25025081301,96.32404,1175.34145,"Census Tract 813.01"
2024,25025081302,106.8033,1171.0504,"Census Tract 813.02"
2024,25025081400,462.502,1162.306,"Census Tract 814"
2024,25025081500,296.7092,652.2005,"Census Tract 815"
2024,25025081700,377.1324,1270.1063,"Census Tract 817"
2024,25025081800,377.3966,998.7295,"Census Tract 818"
2024,25025081900,259.9206,1110.6531,"Census Tract 819"
2024,25025082000,354.7013,906.3536,"Census Tract 820"
2024,25025082100,198.052,1842.612,"Census Tract 821"
2024,25025090100,405.2511,1447.401,"Census Tract 901"
2024,25025090200,118.6308,711.1469,"Census Tract 902"
2024,25025090300,222.3874,972.142,"Census Tract 903"
2024,25025090400,404.142,942.7043,"Census Tract 904"
2024,25025090600,277.0853,532.9822,"Census Tract 906"
2024,25025090700,638.6197,1633.2093,"Census Tract 907"
2024,25025090901,9.014815,1548.745185,"Census Tract 909.01"
2024,25025091001,494.9403,1347.5244,"Census Tract 910.01"
2024,25025091100,743.9945,1202.4774,"Census Tract 911"
2024,25025091200,417.1513,776.4018,"Census Tract 912"
2024,25025091300,218.5588,746.82,"Census Tract 913"
2024,25025091400,292.8005,699.8996,"Census Tract 914"
2024,25025091500,494.1116,1091.2392,"Census Tract 915"
2024,25025091600,282.9607,870.7254,"Census Tract 916"
2024,25025091700,273.1467,740.4906,"Census Tract 917"
2024,25025091800,336.4883,832.7997,"Census Tract 918"
2024,25025091900,425.8988,911.9793,"Census Tract 919"
2024,25025092000,476.1136,1169.4829,"Census Tract 920"
2024,25025092101,957.0618,1475.9557,"Census Tract 921.01"
2024,25025092200,561.0458,668.001,"Census Tract 922"
2024,25025092300,345.1092,761.2121,"Census Tract 923"
2024,25025092400,413.17,1604.52,"Census Tract 924"
2024,25025100100,444.6265,1436.6293,"Census Tract 1001"
2024,25025100200,346.0722,627.1639,"Census Tract 1002"
2024,25025100300,497.5998,756.8646,"Census Tract 1003"
2024,25025100400,745.808,1190.921,"Census Tract 1004"
2024,25025100500,739.3442,1653.1319,"Census Tract 1005"
2024,25025100601,948.5413,1162.5275,"Census Tract 1006.01"
2024,25025100603,482.6148,618.5269,"Census Tract 1006.03"
2024,25025100700,1033.3991,917.2762,"Census Tract 1007"
2024,25025100800,1194.896,1395.643,"Census Tract 1008"
2024,25025100900,953.2644,748.9332,"Census Tract 1009"
2024,25025101001,915.5257,1318.7583,"Census Tract 1010.01"
2024,25025101002,677.6153,1592.171,"Census Tract 1010.02"
2024,25025101101,459.7931,951.9201,"Census Tract 1011.01"
2024,25025101102,414.2982,1152.7837,"Census Tract 1011.02"
2024,25025110104,191.6314,537.1279,"Census Tract 1101.04"
2024,25025110105,426.5324,906.8467,"Census Tract 1101.05"
2024,25025110106,284.5882,281.0963,"Census Tract 1101.06"
2024,25025110201,281.9912,521.6593,"Census Tract 1102.01"
2024,25025110301,673.0241,313.7467,"Census Tract 1103.01"
2024,25025110401,692.0875,667.3221,"Census Tract 1104.01"
2024,25025110403,1101.2558,619.3635,"Census Tract 1104.03"
2024,25025110501,882.9576,471.9108,"Census Tract 1105.01"
2024,25025110502,872.6165,831.9579,"Census Tract 1105.02"
2024,25025110601,891.1,241.3,"Census Tract 1106.01"
2024,25025110607,1271.3248,911.7387,"Census Tract 1106.07"
2024,25025120103,459.5027,236.8865,"Census Tract 1201.03"
2024,25025120104,510.9944,566.3577,"Census Tract 1201.04"
2024,25025120105,825.46708,75.99237,"Census Tract 1201.05"
2024,25025120201,756.8477,1490.9709,"Census Tract 1202.01"
2024,25025120301,869.8504,1218.445,"Census Tract 1203.01"
2024,25025120400,1394.759,1430.721,"Census Tract 1204"
2024,25025120500,315.7219,620.4963,"Census Tract 1205"
2024,25025120600,473.8226,649.2418,"Census Tract 1206"
2024,25025120700,489.9436,521.1864,"Census Tract 1207"
2024,25025130101,1896.7429,851.7886,"Census Tract 1301.01"
2024,25025130200,1353.2945,565.4451,"Census Tract 1302"
2024,25025130300,1374.5158,417.4905,"Census Tract 1303"
2024,25025130402,1419.517,1080.005,"Census Tract 1304.02"
2024,25025130404,713.7346,627.8362,"Census Tract 1304.04"
2024,25025130406,547.5766,1833.0275,"Census Tract 1304.06"
2024,25025140102,1158.0782,597.4446,"Census Tract 1401.02"
2024,25025140105,881.2021,412.0203,"Census Tract 1401.05"
2024,25025140106,74.46516,827.36089,"Census Tract 1401.06"
2024,25025140107,569.8535,465.9647,"Census Tract 1401.07"
2024,25025140201,344.7986,558.1734,"Census Tract 1402.01"
2024,25025140202,1221.7899,867.8194,"Census Tract 1402.02"
2024,25025140300,1078.286,1453.801,"Census Tract 1403"
2024,25025140400,1679.327,1148.752,"Census Tract 1404"
2024,25025980101,0,0,"Census Tract 9801.01"
2024,25025980300,3,5,"Census Tract 9803"
2024,25025980700,1,1,"Census Tract 9807"
2024,25025980900,2,78,"Census Tract 9809"
2024,25025981000,1,3,"Census Tract 9810"
2024,25025981100,1,1,"Census Tract 9811"
2024,25025981201,0,0,"Census Tract 9812.01"
2024,25025981202,0,1,"Census Tract 9812.02"
2024,25025981300,19,16,"Census Tract 9813"
2024,25025981501,0,1,"Census Tract 9815.01"
2024,25025981600,0,1,"Census Tract 9816"
2024,25025981700,0,2,"Census Tract 9817"
2024,25025981800,2,2,"Census Tract 9818"
2024,25025981900,0,0,"Census Tract 9819"
2024,25025990101,0,0,"Census Tract 9901.01"
